"boot1","pa","lon","lat","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6"
0,0,-69.4166666666667,2.91666666666667,-14.3247538827882,5.44211989034126,1.03947509072394,-8.06806140713145,0.471535880510066,-7.31734312111083
0,0,-69.25,-2.25,-15.2835038557358,2.8607320436845,2.43424161934251,-7.87914939968171,-1.99940390036148,-8.20649432264319
1,0,-65.25,-36.4166666666667,-3.84325665531092,7.83494341234936,4.41162839832955,-8.6475377162194,-0.0615065891983089,-7.57587421888338
0,0,-68.75,-2.75,-15.8272359292097,2.07449313129785,3.01106727505668,-7.84935313205522,-2.11767613211317,-8.88599389604865
1,0,-46.25,-18.75,-9.2589350896148,6.73161251180385,0.563458858422039,-9.40887563209375,-1.73931712863243,-5.88958633558737
0,0,-61.75,-6.08333333333333,-13.8474420020686,5.76761136441384,0.891163106237575,-8.13715459708667,-0.102347040683958,-6.86939646578226
0,0,-72.0833333333333,-1.08333333333333,-14.3878332593487,4.46306026469253,2.27645405684352,-7.29179431986331,-1.42460343388491,-7.47434841902505
1,0,-68.0833333333333,8.75,-11.0855565917858,9.30407560064095,0.125113309458251,-7.1999855524148,-0.132014056733996,-7.06662130022731
0,0,-57.0833333333333,-20.75,-9.54680087952984,8.00056799787181,2.60147755167258,-8.07108551891279,-1.8178552478731,-6.59385540564506
0,0,-47.5833333333333,-19.0833333333333,-8.88411562150827,6.27626615973166,0.71001474637401,-9.40608364384136,-1.75923909249246,-5.66660946115563
0,0,-74.25,8.58333333333333,-14.1948848228033,7.06980936239474,-0.221139409703951,-8.73861114474458,0.630192021199366,-7.23055859556831
1,0,-73.4166666666667,1.08333333333333,-13.0875040151776,6.26261287621642,0.968365540945733,-7.32491082868525,-0.224288680928142,-6.73917681200617
0,0,-75.9166666666667,-12.4166666666667,-2.19364978014914,0.896419699757154,-2.23641203970587,-9.15778822229451,-1.8156760907182,-5.93391543838648
1,0,-53.0833333333333,-15.4166666666667,-9.23344536634652,8.09051388587593,1.20261758385099,-10.5320468517158,-1.18175668957783,-6.9492636013828
0,0,-76.5833333333333,-10.0833333333333,-3.28850482440373,1.81745817804997,-1.59478724890488,-8.37969783998695,-1.89946603765933,-6.31430546398857
0,0,-58.9166666666667,-30.5833333333333,-7.03514626377301,6.9959474235961,4.32338672611622,-7.6967911509735,-0.544033261775216,-6.41645535279052
0,0,-77.4166666666667,-1.25,-14.9673340878168,2.40344947933335,2.28695793111141,-8.50628630473453,-1.96485913553738,-8.37206453665333
0,0,-71.4166666666667,-4.91666666666666,-13.4128876766093,5.13156391365549,1.96369529561946,-7.63143379406083,-2.54433149174286,-7.20305331948875
0,0,-63.4166666666667,4.75,-15.2427480210947,3.21737563713509,1.2858044811849,-9.80287836317478,-0.49759346685309,-7.80142253150808
1,0,-49.4166666666667,-4.25,-13.2179161437881,7.50698804520032,-0.936414900452532,-8.10492504536408,1.02383708001497,-7.52367902404205
0,0,-57.4166666666667,-30.75,-7.72359293407351,6.04886543440023,4.76146458032412,-7.62707711591039,-0.488995337057094,-6.44132329856423
0,0,-61.4166666666667,-5.41666666666666,-13.6894868411838,5.84718702727602,0.763779284693207,-7.50382040474421,-0.333876307862695,-6.93759892090992
0,0,-45.75,-20.9166666666667,-8.45112194788485,6.02852150892279,1.19880566082024,-9.74318921383504,-1.52044838323764,-6.08017651331699
0,0,-59.9166666666667,-1.25,-14.1732109092505,5.72455551283075,0.791870981751075,-7.39527580167097,-0.366644158368235,-7.42748072443861
0,0,-76.9166666666667,-8.91666666666666,-3.58129668750192,2.48662397357965,-1.45772155376325,-8.71015294538832,-2.08416908757133,-6.69651401646488
0,0,-37.5833333333333,-10.0833333333333,-8.6223203485954,8.32795636851642,0.934378526025908,-5.19927484157866,-1.39421463608294,-6.45991366007908
1,0,-72.5833333333333,-10.5833333333333,-11.6175975323865,7.01829533154747,1.21387523146966,-8.47606225872598,-2.39665893443706,-6.81066762884612
1,0,-74.4166666666667,-7.75,-12.1397675870543,6.86595559057828,1.64145692714792,-8.12761672869957,-2.54502228725262,-6.9661860756757
0,0,-42.75,-16.75,-7.89997530875416,8.21027818916244,0.456444771300306,-8.64580993118229,-1.69133939402143,-7.04910329246561
0,0,-72.5833333333333,-4.41666666666666,-13.8075277989734,4.88099097581003,1.98194263485572,-7.74543402931126,-2.49440029613833,-7.24553167249067
0,0,-67.4166666666667,-5.75,-12.9132622119183,6.05717898148768,1.0595399971648,-8.13187728739026,-1.91559333605148,-6.33112505555765
0,0,-77.5833333333333,7.41666666666667,-13.5915369285807,4.13451131621713,-0.35007524821333,-8.17832633243439,1.5743549636274,-6.38241627697174
1,0,-58.25,-24.5833333333333,-8.13829542331478,8.60196885752557,3.43464710977124,-7.63425063622514,-1.26766284744701,-6.90355692466736
0,0,-69.4166666666667,5.41666666666667,-13.4493660469143,7.11542016053979,0.609302003107029,-8.11272370116524,0.759647122527843,-6.56165191562295
1,0,-69.25,1.91666666666667,-14.8646823770418,4.11992973725498,1.69146779821387,-8.04291164552707,-0.525738014843544,-8.03086603263003
0,0,-40.4166666666667,-14.25,-7.25078788492101,7.15458263124992,0.233808473881032,-5.74643008774733,-1.78605205279506,-6.0815044561985
0,0,-64.25,-11.9166666666667,-10.717878831679,8.57088406936691,0.665491287211803,-8.59605744015172,-1.67426587773048,-6.54892849262687
1,0,-59.75,-23.0833333333333,-7.5218145536374,9.59878545225012,3.05381498501863,-7.66574316822884,-1.40890707878072,-7.50483364766373
1,0,-72.9166666666667,-16.25,-3.92814799965373,8.20880541730168,-1.69968833112652,-6.64273389671814,-2.06862593813092,-8.72550705308604
0,0,-73.5833333333333,-6.58333333333333,-12.9926380337523,5.90152907084228,1.85654127443812,-8.1186715824827,-2.27289459859924,-6.92935282025894
0,0,-73.4166666666667,-0.416666666666666,-13.9595480131232,5.0815376227061,1.44701297400935,-7.30471724964373,-0.699651724734247,-7.10829498170222
0,0,-74.9166666666667,5.75,-14.693362966089,2.51306922205675,1.11515475915906,-8.92440801053853,-0.801642440405806,-8.01950731779665
0,0,-63.25,-19.9166666666667,-6.90722399618017,8.40292187746844,1.46928014643372,-8.59882139307516,-1.44411628789011,-7.26307589940476
0,0,-58.4166666666667,1.08333333333333,-12.792595198991,6.69119731404841,0.19628988769253,-7.39658042557945,-0.105011260809412,-7.36283428545965
0,0,-51.25,-5.41666666666666,-11.7189177278535,7.46112343628034,-0.388207933900509,-7.73542320777034,-0.236824178125704,-7.2958446376292
0,0,-66.75,-22.9166666666667,1.56094565170348,3.68753954417242,-1.09521109857423,-9.23806103706436,-0.650377910240776,-8.60972817744405
0,0,-60.0833333333333,-4.41666666666666,-13.1705949366824,6.39245669036159,1.08995191932403,-6.59049939697939,-1.06899386657938,-7.03386494528857
0,0,-66.75,-16.75,-5.50220712253682,4.47311299157986,-0.282972702026129,-9.69264447637225,-1.69540806154048,-7.02248038240254
0,0,-66.4166666666667,-11.9166666666667,-10.8874787201415,8.42365692346457,1.03326399740006,-8.35078745728793,-1.60527625276105,-6.64685152404445
0,0,-61.0833333333333,-23.75,-6.80242730215126,9.69128128428578,2.98042536164274,-7.98197683499163,-1.17962709850906,-7.61906021612325
0,0,-57.5833333333333,-20.25,-9.56426010286837,8.69763537936522,2.49112911773974,-7.83056616178102,-1.81546805584542,-6.83367853645159
0,0,-44.9166666666667,-8.91666666666666,-9.37751344373761,9.81907638214457,0.0961100025381598,-7.53797903414269,-1.4621012952051,-7.51836091181145
0,0,-59.75,-11.75,-10.1032880901475,7.38462582373323,0.406218199175684,-9.78320364762839,-0.88223731467957,-6.26317764070898
0,0,-54.5833333333333,-5.41666666666666,-11.9910517461861,7.14543726516868,0.282232991121303,-8.21832863282985,-0.333818590551749,-6.98409683995541
0,0,-67.75,0.75,-15.5636884435312,3.27081199272414,2.5086691830621,-7.89394464379037,-1.90204026134709,-8.94490792185613
0,0,-63.0833333333333,-24.9166666666667,-6.46807055697556,9.71701295612579,3.05525660311716,-8.7358837227164,-0.961281075941621,-7.61104436441871
0,0,-71.25,-28.5833333333333,-3.83809518546007,7.93793865936259,-0.115904749992037,-5.41314443050643,-0.785507665016135,-7.02561222285685
0,0,-48.5833333333333,-9.58333333333333,-11.2469854447449,8.82512627689711,0.199024219378279,-9.11243564791864,-1.10109355366523,-6.54966853438303
1,0,-41.4166666666667,-21.25,-8.95695840322787,7.88828859623008,1.65232589101618,-7.18969941783215,-1.45503387176801,-6.06458228165117
0,0,-64.0833333333333,-7.91666666666666,-12.0850322662502,7.44635081750344,0.535629486717692,-8.35376490519116,-1.05130011875044,-6.02444185015918
0,0,-54.4166666666667,-21.0833333333333,-9.78120663114291,7.01895797829013,1.78796107700076,-8.11089437752985,-1.94083331236008,-6.3375451622484
0,0,-65.5833333333333,6.25,-13.0536969743986,6.5495981256066,-0.0825108246558314,-9.35905823209135,0.943318256718526,-7.16687307467575
0,0,-39.5833333333333,-5.08333333333333,-9.40003733062875,9.7874874736357,-0.924819891340627,-6.05183030599824,-1.46174766720936,-7.21891526204173
0,0,-76.4166666666667,3.91666666666667,-9.5605689795342,5.42189011473928,-0.313189694231469,-6.47082113835339,-2.37781909032152,-7.35220611921639
0,0,-70.4166666666667,-16.4166666666667,-0.373794112033744,0.731654524919351,-2.04530513508137,-9.69318145565846,-1.34976956864321,-6.57301968768517
0,0,-64.4166666666667,-35.75,-4.26595387716946,7.71914177475306,4.38187030575191,-8.43182707297408,-0.115676886849139,-7.30608588014538
0,0,-63.75,-14.9166666666667,-10.5923298019024,7.93970312032338,1.70486397860884,-8.78033702329077,-1.80686153298493,-6.63187479760982
1,0,-61.25,5.41666666666667,-10.8493619675904,4.74512814363216,-0.164195415764796,-8.59309767598166,-1.79338007683862,-6.01099014450024
0,0,-76.5833333333333,-5.91666666666666,-11.7644557816221,5.49194554174167,1.59514317044829,-6.98828785493055,-2.60476595106984,-6.65328859079263
1,0,-42.5833333333333,-13.9166666666667,-7.66683295848908,7.6458285941218,-0.428068990797424,-7.25527339117381,-1.68545287770765,-6.60190492311489
0,0,-66.5833333333333,-17.9166666666667,-1.5319953188504,3.85200383426826,-0.624015771967664,-9.84550802992804,-1.0989509257755,-7.69090060562939
1,0,-70.25,-6.75,-12.8838748055706,6.10070208893845,1.16724271390158,-8.56736641088084,-2.15493755640139,-6.60342767041682
0,0,-54.5833333333333,-11.9166666666667,-10.4551952281178,8.32611429334288,0.894012592068589,-10.8129413270369,-1.37690818576311,-6.79788478705352
0,0,-63.25,-13.5833333333333,-10.2636602722624,8.51317989002031,0.900656134465112,-8.73962126128169,-1.77514507979641,-6.75560457683429
0,0,-56.9166666666667,-36.9166666666667,-5.64806621943291,5.10987371471022,4.08025848923667,-5.60062641734473,-0.0291242860159101,-5.31646596483943
1,0,-52.4166666666667,0.0833333333333339,-13.0438042994497,6.2521227662057,0.394658398354693,-6.99186302507261,-0.183011641317405,-6.73690343936387
1,0,-64.25,-17.0833333333333,-12.3045205878487,5.53774085458938,2.97390695096054,-10.330744598083,-1.95430763403915,-5.96870940819092
1,0,-64.4166666666667,-4.08333333333333,-13.2306360004678,6.06566572530235,1.02233564137047,-6.86628983489146,-1.68356681932187,-6.863441414369
1,0,-71.75,-3.75,-14.1311940381689,4.4205823055559,2.17368510520616,-7.6213446467614,-2.43422799352509,-7.53694106197595
0,0,-68.5833333333333,-1.75,-15.3982800528092,2.67233080656848,2.80612871564591,-7.43010962292999,-2.01058263537719,-8.58234764214433
0,0,-61.25,-21.9166666666667,-7.25435474601785,9.95826492064782,2.82735330981194,-7.9616129442086,-1.23210619903032,-7.56546425577755
0,0,-57.25,-4.75,-12.897621058242,6.58873906258384,0.836319531384345,-7.34503353696351,-0.33981700166452,-7.18044516265326
0,0,-40.9166666666667,-8.41666666666666,-7.86538227252782,9.54580433683452,-0.130263572437507,-7.15837443537063,-1.99389505908123,-7.72227460398538
0,0,-73.4166666666667,1.41666666666667,-12.8592377902544,6.55248804455121,0.920393134022148,-7.29737587858569,-0.194759226126466,-6.70453587181196
1,0,-70.75,4.41666666666667,-13.2043569771535,6.96867455811148,0.371302952859951,-8.04810167649845,1.40816377962408,-6.41678227678069
0,0,-51.0833333333333,-3.41666666666666,-12.6660026752853,7.2205066662348,-0.437375079077997,-7.48282143928894,0.666970055291526,-7.03314005552756
1,0,-67.9166666666667,-35.9166666666667,-2.58260736762394,7.78276166794899,3.90868539771697,-8.02507476978,-0.279723613026981,-8.12755404852966
1,0,-46.25,-19.4166666666667,-8.67050008194552,5.92121914759746,0.659991965778285,-9.69398319237526,-1.5651552752968,-5.77098517352593
0,0,-49.75,-20.0833333333333,-8.96941769606142,7.99241994347148,1.3136288064134,-9.13420020804677,-1.89473064122806,-6.76094384242649
0,0,-65.5833333333333,-10.25,-11.1083936642468,8.36902492670252,0.645544570641696,-8.25163032165232,-1.7041884562276,-6.19852940642299
1,0,-52.0833333333333,-24.9166666666667,-8.89906222876113,3.88446909286247,3.18259886973303,-8.02948903412729,-1.31011857923745,-6.51394619881109
0,0,-67.9166666666667,8.58333333333333,-11.1974796311856,9.14661572736785,0.161878208066554,-7.35696951319314,-0.320825492554174,-6.97730504363888
1,0,-54.25,-16.5833333333333,-9.76350161813225,8.25235986515604,1.22288863977614,-9.45223849522859,-1.16699812297642,-6.54968124133976
0,0,-66.25,-31.9166666666667,-4.69567719409172,8.95684907251272,3.69116069526735,-8.22439832717317,-0.292931385567394,-7.38589165715951
1,0,-52.4166666666667,-1.41666666666667,-12.9804973846828,7.20151590305776,0.213896938694122,-7.06379009321711,-0.386912111068387,-6.88482533521121
1,0,-69.5833333333333,5.91666666666667,-12.9223330288167,7.55547343433455,0.447210738747255,-8.00097199646953,0.787097147836086,-6.52402425876237
0,0,-54.9166666666667,-2.91666666666666,-12.0706338605826,7.09603874104496,-0.0517777576686449,-7.52604784309307,-0.243725780472721,-6.65542225246396
0,0,-41.0833333333333,-8.58333333333333,-7.99294419935278,9.97982377070971,-0.134439133661984,-7.32482054305627,-2.08579084522441,-8.04608139198642
1,0,-61.4166666666667,-4.58333333333333,-13.8030595678515,5.70477787766914,0.928944694527308,-7.13096439125931,-0.610167745863199,-7.06551376738937
0,0,-57.4166666666667,-28.5833333333333,-8.30260212803309,6.83769139435525,4.37534518632228,-7.77590257440497,-0.631336906090514,-6.49038326610625
0,0,-68.25,3.41666666666667,-14.4254214454038,5.75351565339112,0.788210643450529,-8.21748249386633,0.704757264016479,-7.52568126766498
0,0,-47.5833333333333,-13.25,-9.98306643149826,8.68813738805989,0.0704652021057688,-8.27619989831233,-1.03403747762156,-6.33656437986154
0,0,-65.25,-25.9166666666667,-4.22682827861708,7.57956001306686,1.50038063176457,-8.19422560339474,-0.823164208016877,-7.1438536168924
0,0,-53.4166666666667,-0.416666666666666,-12.8595660374098,6.55966575844078,0.458363535902932,-7.07440235567799,-0.498725319820598,-6.75563386063158
0,0,-49.9166666666667,-12.25,-10.993261274858,9.01256462209724,0.38653867643621,-9.07199544195696,-1.53363310981267,-6.47357542008847
0,0,-60.5833333333333,-19.9166666666667,-7.61060164780168,9.97195583167877,2.20174057534937,-7.36784323871395,-1.72959057905801,-7.78717067555997
1,0,-60.0833333333333,-28.25,-7.4246694659785,7.90512915748189,3.98546270945321,-8.53105604997716,-0.818579275125604,-6.66769966798623
0,0,-49.9166666666667,-2.08333333333333,-13.7242425654401,6.79152225406783,-0.391092595349254,-8.06703727869945,0.647490488143705,-7.62749439961562
0,0,-39.4166666666667,-8.41666666666666,-8.33843145875444,9.90026384147101,-0.116758279741601,-6.57813742449128,-1.70072041758592,-7.37014270386869
0,0,-76.0833333333333,0.75,-15.7698293278763,2.26035640982447,2.47136272518762,-8.45395800051139,-1.23230431220203,-8.46851579908774
0,0,-45.0833333333333,-1.91666666666667,-11.9917687411039,8.01940349029907,-0.974186327366715,-6.30262020130091,0.541462147017889,-6.3904130943933
0,0,-45.4166666666667,-10.5833333333333,-8.33759403331567,8.82055916088278,0.420178975439532,-9.08256337986352,-1.74165684293672,-7.43292912305664
1,0,-71.0833333333333,-17.0833333333333,-3.44744190450134,7.97586270239132,-1.99274567105025,-7.26260569044913,-2.01520258581897,-9.05243603293906
0,0,-61.25,4.08333333333333,-11.750868792237,7.85112461954175,-0.182639461095132,-7.30233885944925,-1.16218047621258,-7.64851538126315
0,0,-48.0833333333333,-18.9166666666667,-8.9980907823324,6.73513637436741,0.821592944436318,-9.54531600479518,-1.79379943114195,-5.90884509098123
1,0,-67.0833333333333,-9.75,-11.5767489733217,7.66570450330362,0.72709121972444,-8.44963609800516,-1.72466257967057,-6.25871520789588
0,0,-65.4166666666667,-22.9166666666667,0.0231878533303274,5.23480997704408,0.312533406739479,-9.9102545454842,-0.709604599700316,-8.86436361902058
0,0,-64.5833333333333,-9.08333333333333,-11.6305182693925,7.70406720766877,0.607783194640552,-8.04489663772098,-1.35307757498458,-6.22965867362091
1,0,-48.5833333333333,-14.25,-10.5437435024228,7.98118350166951,-0.00102545276706995,-8.40183301583771,-0.77673404048422,-5.783061262881
0,0,-57.0833333333333,-11.0833333333333,-10.8324191608139,8.13855024820989,0.728730889569682,-10.2648634685141,-1.32732539279516,-6.56867584228051
1,0,-38.9166666666667,-12.9166666666667,-11.0382124923918,6.09021574552681,1.4280627488133,-5.39280823916046,-0.839426728188276,-5.84234159522962
0,0,-55.9166666666667,-6.75,-11.9751580430113,7.26739932105376,0.886113168675239,-9.00660282472088,-0.417839247542263,-6.9603492000981
1,0,-68.75,-10.9166666666667,-10.5584920625834,7.68130684914891,1.25982265801284,-8.14205108277746,-1.61962587457781,-5.91292649583898
1,0,-80.25,-5.08333333333333,-6.83997857262865,11.324255679165,-0.661779620307152,-7.46715474378358,-1.77402173706128,-8.81683290188111
0,0,-58.4166666666667,-27.5833333333333,-8.24972286719597,7.28351129186978,4.06917875083375,-7.58373574722319,-0.765120670234272,-6.22872424993943
0,0,-46.25,-7.91666666666666,-10.01487054396,9.27082073193678,0.171535300967723,-7.73130393329306,-1.41052099975544,-7.04936860929074
0,0,-47.75,-19.75,-9.2781393988925,6.32907044670589,0.86888600287686,-9.56356650867166,-1.81960269765552,-5.80758989460666
0,0,-55.5833333333333,-21.25,-9.29127494577332,6.85661319886913,2.21976561702355,-8.19717778780321,-1.72266334794756,-6.43202438083168
1,0,-68.25,5.75,-13.4389493568476,7.7613709318146,0.347675185350099,-8.12031905954018,0.850585647110102,-6.98388659108538
0,0,-48.25,-14.9166666666667,-9.57965134440259,7.27644458727212,-0.234440674339217,-7.84789785196434,-0.927609846256283,-5.65455151423923
0,0,-69.25,-16.0833333333333,-3.68230395680412,2.67510208048055,-1.53611087154339,-7.89326330283729,-1.1405868774371,-5.72247249273424
0,0,-57.0833333333333,-3.58333333333333,-13.4075748164869,6.46241219114626,0.703941218679283,-6.91422933275268,-0.372186211240594,-7.17635411040939
1,0,-46.25,-5.75,-10.0302566618293,9.44400941631155,0.310688048661661,-8.33902667260412,-1.32980056052046,-7.17326630621169
1,0,-68.75,-18.5833333333333,-0.324501899993912,4.20629780805013,-1.62630590920923,-9.75416113051109,-1.10056357711234,-8.46992490188208
1,0,-69.25,-27.0833333333333,0.199377128404969,1.97209614596098,-1.59499924523781,-5.60471103322226,-1.41831738744521,-6.41113138518286
0,0,-74.25,10.0833333333333,-11.4366929671537,8.69958325061306,0.573395378618177,-7.84264173049703,-1.94615823188368,-7.34417871192138
1,0,-59.25,2.75,-11.8214569541985,8.09945099328734,-0.36707068227567,-6.82409749116423,-0.305976883792376,-7.31297151446036
0,0,-55.25,3.25,-12.9376263817774,6.63797747149134,0.291070178530163,-7.4002038137092,-0.000858644455705672,-6.56744705685753
0,0,-56.75,-17.0833333333333,-10.0030341613247,8.81161722357218,1.79948644153457,-8.48431265660821,-2.02878291960646,-6.66095345412908
0,0,-61.4166666666667,-0.583333333333332,-13.7299360292999,5.91771203443991,1.17204624361668,-6.88620273965499,-1.49696792930716,-7.83362329111003
0,0,-72.9166666666667,-4.91666666666666,-13.3889700404952,5.38556024580202,1.85775774068415,-7.85059566558005,-2.51049865197922,-7.03152967608633
0,0,-38.25,-11.75,-9.11012729628949,7.22937600789854,1.31456168092274,-5.35607846341605,-1.69690768698636,-6.40476525810837
1,0,-65.4166666666667,-33.5833333333333,-4.13245796940931,7.59630069797137,3.75994354357967,-8.84719019565928,-0.321955538894507,-7.43207944660786
0,0,-64.9166666666667,8.75,-10.3609356670702,9.43194176782796,-0.285891539374222,-7.03659168507351,-2.01985742660509,-7.12210256346677
0,0,-56.5833333333333,-1.25,-14.139250370847,6.27448716290879,0.772200523410196,-7.4687675856752,-0.00489715848148966,-7.36317554521377
0,0,-42.5833333333333,-6.25,-10.451945750048,9.08797559065915,0.0261565769694712,-8.10338009294523,-0.557334249677482,-7.13828306896853
1,0,-39.4166666666667,-8.58333333333333,-8.31262031207371,10.0339681275034,-0.168662425708341,-6.5965581563199,-1.74590384637329,-7.44680149523633
0,0,-54.75,-27.0833333333333,-8.55758286784788,4.48265733890398,4.08357948300729,-7.82325441453387,-0.946547134406051,-7.14925462086018
0,0,-57.5833333333333,-30.0833333333333,-7.84972562231162,6.4287715108864,4.57890915707611,-7.65097725374632,-0.555392327707949,-6.20894972977962
0,0,-61.0833333333333,-32.25,-6.28375617519053,6.9893911080396,3.89318042126856,-7.99506204009108,-0.437189447264777,-6.28233960130103
0,0,-66.4166666666667,-32.25,-4.43932501776796,8.78658519506074,3.68622986363341,-8.30532397009833,-0.262845285270121,-7.4366746803931
0,0,-76.0833333333333,-1.58333333333333,-14.438148196804,3.64267705673233,2.280024585354,-7.45688992325788,-1.86957072867998,-8.30228313509991
0,0,-42.4166666666667,-6.25,-10.2421160101634,8.99542048796335,-0.0751357826734298,-8.05355998518484,-0.692710106007206,-7.05366917526548
0,0,-39.9166666666667,-4.91666666666666,-8.99221860159673,8.8322136682229,-1.04415788468558,-6.24858324737941,-1.39072369139367,-6.90444187991917
1,0,-46.75,-17.25,-9.27152929712434,7.34879614217698,1.07558122504249,-8.69608021771429,-2.05914134537748,-6.49738518802296
0,0,-52.4166666666667,-15.9166666666667,-9.78126436904657,8.4893485590529,0.890535266349135,-9.66808669899582,-1.17912625494006,-6.68587277353108
0,0,-64.9166666666667,-2.08333333333333,-15.5748682083329,3.26821310553422,2.39763598423955,-7.76831002887408,-1.62974724670635,-8.57263844047615
0,0,-68.0833333333333,-3.08333333333333,-14.4527551554591,3.84377487794319,2.1214453413382,-7.29785275533136,-1.96894575397898,-7.84943556820095
1,0,-55.4166666666667,-0.0833333333333321,-12.6923117919509,6.4040816777956,0.5598740559866,-7.44839194548535,-0.591113836188438,-7.06631042557858
0,0,-79.5833333333333,-0.916666666666666,-12.3324426552901,6.68908956288347,-0.333960940138588,-10.1777701767783,-2.19840654510728,-5.33576407220565
0,0,-60.0833333333333,-16.0833333333333,-9.55265449646262,8.30625021102101,1.41056215307608,-8.95565108211771,-1.31756457338473,-7.11826560050956
0,0,-45.4166666666667,-9.25,-9.26086079946999,9.18281459270403,-0.0174525988384123,-8.14627696810615,-1.42336008928861,-7.17469671743546
1,0,-63.25,-8.41666666666666,-11.9135610973285,7.41640490540106,0.800248625210971,-8.68443828979227,-1.27482344000683,-5.86632778719774
1,0,-58.4166666666667,6.58333333333333,-13.1807885345394,5.45086484528472,1.08514289068835,-5.8546769643703,-1.32009688134128,-6.02020387396481
1,0,-50.4166666666667,-13.4166666666667,-10.761739097713,8.67398238955491,0.375719819437912,-9.02256249583455,-1.46332988912152,-6.35666335456582
0,0,-43.75,-22.75,-9.83029405962156,7.03679021489739,2.27303328831476,-7.47919972225998,-1.75417641976278,-5.60821199113093
0,0,-50.9166666666667,-18.5833333333333,-9.95832970250222,7.4995141321369,0.671587848882563,-8.89682296051241,-1.51331814096468,-6.34564862152132
0,0,-75.25,-7.08333333333333,-12.0234558870904,7.38129373065329,1.60665223555372,-7.92868180113271,-2.90896307028234,-7.52653941311318
0,0,-57.9166666666667,-21.25,-9.4089125935845,8.55013674049668,2.95105997009848,-7.74522574502769,-1.67971929022644,-6.86573169025183
0,0,-76.75,-6.25,-9.99721101441756,5.84705253194914,1.17566480896936,-6.4160850894395,-2.41966210305048,-6.60136081197334
0,0,-65.75,-33.25,-3.99997514772643,7.37256269203885,3.48395280637487,-8.76436070643821,-0.317600288877788,-7.25618919818384
0,0,-75.4166666666667,-9.25,-14.9397481824582,4.07752841462331,1.96875187215618,-10.9929598420031,-2.29212876331089,-7.2780459801727
0,0,-67.5833333333333,-24.5833333333333,-0.499381761015342,5.49139972770096,-1.06595272146171,-7.92059078854738,-0.990524585358667,-8.35725389297045
0,0,-36.75,-7.41666666666666,-7.79738786182364,8.6819769346466,-0.459373010194856,-6.06883697890304,-1.78216940520267,-6.67296192859261
1,0,-67.4166666666667,-28.5833333333333,-2.91329061681591,9.26624218475088,2.90168638281868,-9.07402464496191,-0.312752446820786,-8.88723413754836
1,0,-48.25,-24.75,-9.24018860161636,4.92864837581411,3.22925150969168,-7.95314327000645,-1.07547872305544,-5.04281718875905
0,0,-60.0833333333333,-11.75,-10.0445664844352,7.30266152725981,0.37437722954346,-9.64082089052153,-0.790093539541389,-6.26537351214551
0,0,-66.5833333333333,10.5833333333333,-9.48805203325565,6.19626651308404,0.937777618652861,-6.06775282690571,-2.33702484062768,-6.72383581264145
1,0,-47.0833333333333,-19.5833333333333,-9.04086189579156,5.50359376802999,0.844922257935171,-9.6930260002682,-1.83613832322558,-5.3916201378578
0,0,-54.5833333333333,2.58333333333333,-12.5083202405041,6.81158175862164,0.130751220857046,-7.45406822846526,-0.00957015229935409,-6.57563870648671
1,0,-53.9166666666667,2.08333333333333,-12.3301168171971,6.38290711143181,0.191580785998765,-7.42683959240632,0.0692746352823737,-6.58095374707205
0,0,-71.9166666666667,-13.25,-2.06145587849712,2.43124755845393,-1.41070047362356,-9.22544161289835,-1.32947181014288,-6.94660122040626
0,0,-46.5833333333333,-3.41666666666666,-12.0910216403352,7.85614441080085,-0.609225897541935,-7.39780830282563,-0.106469628611522,-7.447789706087
0,0,-63.4166666666667,-11.9166666666667,-10.5259936274556,8.39257253296679,0.570761432464697,-8.62083826631736,-1.2854506225594,-6.64940822360527
0,0,-42.0833333333333,-14.9166666666667,-7.57141991960522,8.14463508228242,0.0487112218424795,-7.55746129776317,-1.7431510420306,-6.77929182985224
0,0,-59.5833333333333,-1.75,-14.1486573808159,5.93831706650533,0.807809879255156,-7.31023441272442,-0.402716427542678,-7.18306778066076
0,0,-56.25,-0.583333333333332,-13.8448890724658,5.91511336629897,1.12437034901919,-7.6007747988866,-0.547462563435439,-7.48367952927055
0,0,-50.0833333333333,-26.4166666666667,-7.66893937527769,4.15800269459786,3.49792297191696,-7.72577707992512,-1.17413862512713,-6.36657791013215
0,0,-62.4166666666667,-15.25,-9.33296168776738,8.58969922168968,1.38249461565763,-8.38437860989208,-1.90929587528537,-7.18441132243898
0,0,-67.25,-24.5833333333333,0.423266885721438,4.22789834323751,-1.11056748382419,-8.06112408800735,-0.92171624250156,-8.12102316745961
1,0,-42.75,-14.25,-8.08913642852815,8.8184918725565,0.0556780715997694,-7.76855452136259,-1.98745505235803,-6.91045323976915
1,0,-57.9166666666667,-6.25,-12.299361656493,7.43445741393981,0.803419816000571,-8.05866232880141,0.101059783176959,-6.83345197573684
1,0,-49.9166666666667,-6.58333333333333,-11.4804298889719,7.80087674790409,0.0100605111843668,-7.92776950071409,-0.593198067016047,-7.18613726543237
0,0,-50.9166666666667,-23.75,-8.65281051173531,5.57702375826847,2.87014666920463,-8.27522197902929,-1.60873089581513,-6.72836627946823
1,0,-48.5833333333333,-7.58333333333333,-11.3431875131796,8.13773469927249,0.107433360834732,-8.03345893998858,-0.162042534236119,-7.23236963876268
